word,frequency,transcription,si_no
Klein,6156,752,n
Verlag,6154,8456,n
Com,6154,73,n
perímetro,6152,94314,n
Imp.,6147,39,Error
SUPERFICIE,6151,09480,n
lincamientos,6148,5273210,n
Jordán,6150,6412,n
Ltda.,6142,511,Error
ESTE,6146,01,n
accesos,6145,7000,n
Cardoso,6144,7410,n
tes,6141,10,n
peregrinos,6142,946420,n
anillos,6140,20,n
Derrida,6139,141,n
castillos,6138,7010,n
diplomático,6138,195317,n
Intendencia,6139,212120,n
AFP,6138,89,n
cono,6136,72,s
pendientes,6136,921210,n
Surg,6135,046,n
modernos,6136,31420,n
Madera,6135,314,s
não,6132,2,n
desobediencia,6131,109120,n
Estadístico,6131,011017,n
suspiro,6128,0094,s
Trento,6128,1421,n
frialdad,6128,84511,n
Cónsul,6126,7205,n
PARTIDO,6126,9411,n
yuca,6126,7,s
Bolaños,6125,9520,n
solicitantes,6119,0501210,n
aseo,6123,0,n
escombros,6116,073940,s
Cuándo,6116,721,n
jurista,6115,6401,n
ACCIONES,6114,7020,n
Aduanas,6113,120,n
been,6112,92,n
inclinaciones,6112,2752020,n
recreo,6110,474,n
portero,6109,9414,n
repudio,6108,491,n
intestino,6106,21012,s
sucursales,6104,074050,n
calorías,6104,7540,n
frescura,6105,84074,n
derechas,6100,1460,n
vacunación,6099,87202,n
Barba,6099,949,s
Ciudades,6099,0110,n
Hojas,6099,60,n
brujas,6099,9460,n
proteccionismo,6096,94170203,n
cómplice,6098,73950,n
pertenencias,6094,9412200,n
agilidad,6094,6511,n
metabolismo,6094,319503,n
todo,6093,11,n
ineficacia,6093,2870,n
ayudantes,6092,1210,n
conmoción,6091,72302,n
mts,6090,310,n
gaucho,6091,66,n
exploraciones,6091,0954020,n
CONGRESO,6088,72640,n
saliva,6088,058,n
renglones,6088,426520,n
Carpentier,6087,749214,n
Service,6085,0480,n
Cobertura,6083,79414,n
original,6084,4625,n
Sudáfrica,6082,01847,n
sofá,6082,08,s
Tristán,6081,14012,n
declinación,6079,175202,n
Ordóñez,6076,4120,n
§,6073,,Error
will,6080,,n
Salcedo,6075,0501,n
enmiendas,6074,23210,n
if,6068,8,n
ventilación,6068,821502,n
Funciones,6068,82020,n
OCTUBRE,6067,7194,n
Montalvo,6066,32158,n
Linda,6065,521,n
Puno,6063,92,n
AGS,6063,60,n
CREDITO,6063,7411,n
Papeles,6062,9950,n
compadre,6059,73914,n
REFORMA,6059,4843,n
Culiacán,6057,7572,n
hormonas,6056,4320,n
Sto,6055,01,n
AGOSTO,6051,601,n
Gobiemo,6052,693,n
Lutero,6049,514,n
oyentes,6049,210,n
Cooperativa,6049,79418,n
Reseña,6049,402,n
ET,6048,1,n
colesterol,6048,750145,n
JUNTA,6047,621,n
Arévalo,6047,485,n
Rawls,6046,450,n
PT,6045,91,n
aprendiz,6045,94210,n
inconsciente,6045,2720021,n
Perfil,6044,9485,n
Gallego,6043,66,n
Playa,6042,95,s
gafas,6042,680,n
Tacna,6040,172,n
Facundo,6042,8721,n
PE,6040,9,n
Angélica,6037,2657,n
colorido,6036,7541,n
Firme,6037,843,n
segmentación,6035,0632102,n
sellos,6035,00,n
maldición,6035,35102,n
Norman,6035,2432,n
PERÚ,6032,94,n
Cajas,6035,760,n
pesar,6031,904,n
relativos,6030,45180,n
Tropical,6029,14975,n
legalización,6029,565002,n
PODER,6029,914,n
flexibilización,6032,85695002,n
hitos,6029,10,n
aciertos,6027,0410,n
temporadas,6027,139410,n
terminal,6026,14325,s
FUNDAMENTOS,6024,8213210,n
ejecuciones,6024,67020,n
Samper,6028,0394,n
chaqueta,6023,671,s
imperios,6023,3940,n
enojo,6017,26,n
fisco,6019,807,n
dei,6017,1,n
show,6019,6,n
alzamiento,6016,50321,n
demostraciones,6015,13014020,n
FLORES,6015,8540,n
LUGAR,6016,564,n
planteo,6015,9521,n
constructores,6015,720147140,n
War,6013,4,n
Riesgo,6012,406,n
FEBRERO,6013,8944,n
numero,6012,234,n
Peru,6011,94,n
Government,6012,6842321,n
protestantes,6011,94101210,n
revocación,6012,48702,n
Yale,6011,5,s
adoración,6009,1402,n
operarios,6010,9440,n
And,6010,21,n
útero,6007,14,n
Cantón,6009,7212,n
descendiente,6006,1002121,n
desembarco,6009,103947,n
mansión,6006,3202,s
siesta,6005,001,n
Instrumentos,6005,20143210,s
Y.,6003,,Error
Efectivo,6004,8718,s
Universitat,6004,284011,n
Presupuestos,6005,9409010,n
Interés,6002,2140,n
ineficiencia,6002,28020,n
cms,6002,730,n
transnacionales,6001,142020250,n
bondades,5999,92110,n
fortunas,6002,84120,n
espionaje,5997,0926,n
Danza,5998,120,n
árabe,5997,49,n
sino,5996,02,n
investigadora,5995,2801614,n
capellán,5997,792,n
d.C.,5994,17,Error
Walsh,5995,50,n
PNV,5995,929,n
creyente,5994,7421,n
Culto,5989,751,n
tope,5989,19,s
Recurso,5986,4740,n
nitidez,5984,2110,n
reses,5987,400,n
prórroga,5984,9446,n
EQUIPO,5981,79,n
constituyentes,5980,72011210,n
empobrecimiento,5980,39940321,n
maestre,5985,3014,n
empleada,5980,3951,n
mantas,5980,3210,n
Donoso,5979,120,n
Amelia,5979,35,n
naufragio,5977,2846,n
Dic.,5976,17,Error
sosiego,5978,006,n
Revolution,5978,48512,n
development,5976,1859321,n
Brazil,5976,9405,n
Cicerón,5975,0042,n
precursor,5975,947404,n
sida,5974,01,n
Organization,5973,462012,n
clásico,5972,7507,n
retaguardia,5971,41641,n
tutor,5974,114,n
prelado,5970,9451,n
neto,5970,21,n
advertencias,5969,1841200,n
Xalapa,5968,059,n
RESOLUCIÓN,5967,40502,n
guantes,5965,6210,n
RUIZ,5967,40,n
vapores,5965,8940,n
Hechos,5965,60,n
estrofas,5961,01480,n
pag,5960,96,n
pionero,5959,924,n
Sexo,5958,00,n
BOE,5958,9,n
asimetría,5958,0314,n
SEPTIEMBRE,5958,091394,n
haber,5956,94,n
demócratas,5954,137410,n
MM,5952,33,n
mariposa,5952,3490,n
deforestación,5952,1840102,n
graduación,5951,64102,n
juguete,5950,661,s
culo,5949,75,n
Escrituras,5949,074140,n
Mes,5949,30,n
Philippe,5947,9599,n
First,5947,8401,n
MERCADO,5946,3471,s
huéspedes,5946,0910,n
concesionarios,5946,7200240,n
declaratoria,5944,175414,n
entornos,5943,21420,n
residuo,5943,401,s
cómplices,5943,739500,n
obstrucción,5943,9014702,n
Loma,5941,53,n
Poema,5938,93,n
disparo,5937,1094,n
futura,5935,814,n
paradero,5933,9414,n
mercurio,5933,3474,n
Adorno,5932,142,s
follaje,5931,86,n
lienzos,5931,5200,s
pib,5928,99,n
Morgan,5928,3462,n
stock,5928,0177,n
Cardona,5927,7412,n
facturación,5928,871402,n
absolutismo,5927,905103,n
vno,5923,92,n
Venezolana,5924,82052,n
tortillas,5920,1410,n
desamparo,5920,10394,n
escalones,5920,07520,n
asi,5919,0,n
Préstamos,5920,940130,n
residencias,5917,401200,n
Malasia,5917,350,n
Arto,5916,41,n
carcinoma,5916,74023,n
Normalización,5915,2435002,n
Reich,5915,46,n
extrañeza,5914,01420,n
Boliviana,5913,9582,n
farmacia,5913,8430,s
Florencio,5913,85420,n
alfombra,5911,58394,s
LEGAL,5913,565,n
than,5910,12,n
vitaminas,5909,81320,n
Financieros,5909,822040,n
Hume,5909,3,n
exclusiva,5906,07508,n
Alegría,5908,564,n
suspenso,5903,00920,n
Tigre,5904,164,s
turnos,5905,1420,n
sales,5901,050,n
peleas,5902,950,n
constantes,5901,7201210,n
Publishers,5898,995640,n
pa,5954,9,n
española,5897,0925,n
condesa,5896,7210,n
language,5897,5266,n
memorial,5896,3345,n
secta,5895,071,n
poca,5894,97,n
Higiene,5892,62,n
Plantas,5892,95210,n
contrarios,5891,721440,n
posteridad,5890,901411,n
cabellera,5889,794,s
estamentos,5890,013210,n
jesuítas,5889,6010,n
colombiano,5898,75392,n
condicionantes,5887,72102210,n
high,5886,6,n
epistemología,5886,901356,n
Tailandia,5885,1521,n
Importaciones,5885,3941020,n
preponderancia,5884,94921420,n
mutaciones,5884,31020,n
Voltaire,5883,8514,n
arterias,5883,4140,n
ochocientos,5883,60210,n
Bancaria,5883,9274,n
secularización,5883,0754002,n
Judith,5882,611,n
£,5878,,Error
inflexión,5881,28562,n
arrogancia,5881,4620,n
substancia,5879,090120,n
celeridad,5877,05411,n
faena,5876,82,n
Nava,5876,28,n
disidencia,5876,10120,n
quinquenio,5878,7272,n
Hermandad,5875,43211,n
azufre,5873,084,s
GUERRA,5872,64,n
Agüero,5871,64,n
inmigrante,5870,236421,n
Republicana,5871,499572,n
Council,5869,7205,n
redactores,5869,417140,n
Enfermedad,5867,284311,n
Henares,5866,240,n
caderas,5866,7140,n
apariciones,5866,94020,n
Benjamin,5866,92632,n
panteón,5865,9212,n
sedes,5862,010,n
Populares,5861,99540,n
Oct.,5855,71,Error
ofensa,5859,820,n
tambores,5864,13940,n
Subtotal,5854,09115,n
Adela,5854,15,n
Nieves,5858,280,n
Centroamericano,5855,02143472,n
designio,5852,1062,n
tenis,5853,120,s
inquisidores,5853,270140,n
BASES,5852,900,n
Ruth,5852,41,n
Castellón,5852,7012,n
agujas,5851,660,n
Gente,5851,621,n
aseguramiento,5850,064321,n
Igualdad,5850,6511,n
Relations,5848,45120,n
change,5847,626,n
presidenta,5844,940121,n
epopeya,5843,99,n
bandidos,5847,92110,n
Suplemento,5847,095321,n
MARCA,5843,347,n
Efraín,5843,842,n
necesariamente,5842,2004321,n
accesibilidad,5841,7009511,n
ídolo,5841,15,n
reportes,5840,49410,n
Nova,5840,28,n
NÚMERO,5838,234,n
mercader,5837,34714,n
tentativas,5836,121180,n
vidrios,5836,8140,n
Irma,5835,43,n
Magisterio,5835,36014,n
aeropuertos,5835,49410,n
Silvio,5834,058,n
Isaías,5831,00,n
casados,5831,7010,n
Caridad,5829,7411,n
ensayista,5829,2001,n
many,5828,32,n
Científico,5827,02187,n
intrigas,5826,21460,n
Baltimore,5826,95134,n
incomprensión,5826,27394202,n
relojes,5825,4560,n
lanzas,5826,5200,n
naturalismo,5824,214503,n
GÓMEZ,5825,630,n
Villena,5824,82,n
colindancias,5824,7521200,n
ICE,5823,0,n
COLOMBIA,5829,7539,n
queda,5822,71,n
Mina,5822,32,n
Galván,5821,6582,n
Lincoln,5821,52752,n
subsistema,5821,090013,n
Valverde,5820,85841,n
vinculaciones,5818,8275020,n
Pidal,5819,915,n
contrapunto,5817,7214921,n
Literature,5814,51414,n
Frecuencia,5813,84720,n
Free,5817,84,n
procesiones,5813,940020,n
peritos,5813,9410,n
Carrión,5812,742,n
world,5813,451,n
irregularidad,5811,465411,n
Jordi,5812,641,n
agregación,5811,64602,n
pupilas,5809,9950,n
Saúl,5810,05,n
Ampliación,5809,39502,n
preámbulo,5807,94395,n
flauta,5806,851,s
hormigas,5807,4360,n
POSTAL,5805,9015,s
Alegre,5806,564,n
UGT,5803,61,n
plusvalía,5802,95085,n
Periodismo,5802,94103,n
Raimundo,5800,4321,n
Denominación,5800,123202,n
medicamento,5799,317321,s
camisas,5799,7300,n
imputado,5799,3911,n
degeneración,5799,162402,n
Aldo,5798,51,n
paradojas,5797,94160,n
DISPOSICIONES,5796,1090020,n
festividades,5797,8018110,n
insomnio,5796,2032,n
Dorado,5795,141,n
burócratas,5794,947410,n
Z.,5793,0,Error
Cuánto,5795,721,n
navíos,5795,280,n
Aviación,5793,802,n
ancestros,5794,200140,n
divergencia,5793,184620,n
bromas,5788,9430,n
glorias,5788,6540,n
Fiscales,5792,80750,n
fosa,5788,80,n
set,5786,01,n
mariposas,5787,34900,n
costados,5785,70110,n
multitudes,5785,351110,n
Amador,5783,314,n
predicciones,5781,9417020,n
Rodó,5780,41,n
asco,5779,07,n
pronunciamientos,5777,942203210,n
fachadas,5776,8610,n
carretas,5777,7410,s
consigo,5778,7206,n
monseñor,5774,32024,n
antecesor,5774,21004,n
AMERICAN,5774,3472,n
Líneas,5771,520,n
RELACIONES,5772,45020,n
irritación,5767,4102,n
Concordia,5769,72741,n
Spinoza,5766,0920,n
satélite,5766,0151,n
pinos,5766,920,n
precursores,5766,9474040,n
locos,5764,570,n
Tesorero,5765,1044,n
pulmón,5763,9532,n
Victoriano,5762,87142,n
Seguimiento,5762,06321,n
Consumidor,5763,720314,n
FLACSO,5760,8570,n
Ordenación,5759,41202,n
cuantificación,5759,7218702,n
despegue,5759,1096,n
Viernes,5759,8420,n
Nations,5757,2120,n
Interpretación,5757,21494102,n
mejilla,5757,36,s
sacos,5756,070,n
choques,5755,670,n
vasto,5755,801,n
complacencia,5754,7395020,n
Comparative,5752,739418,n
bruja,5749,946,n
Wall,5752,,n
colectividades,5748,75718110,n
rebeliones,5747,49520,n
psicólogo,5746,90756,n
ingrediente,5745,264121,s
Casares,5742,7040,n
misionero,5744,3024,n
EDICTO,5742,171,n
Huelva,5741,58,n
trópico,5740,1497,n
constelación,5739,7201502,n
monografía,5738,32648,n
Einstein,5737,2012,n
Chacón,5739,672,n
picos,5737,970,n
linderos,5737,52140,n
hornos,5736,420,n
fierro,5737,84,s
formalidad,5734,843511,n
huerto,5733,41,s
arquetipo,5732,4719,n
plantel,5732,95215,n
extraños,5731,01420,n
recorridos,5729,47410,n
Salgado,5729,0561,n
Ben,5732,92,n
ermita,5728,431,s
hipocresía,5727,9740,n
cast,5726,701,n
foja,5726,86,n
marinos,5726,3420,n
Palestina,5724,95012,n
embajadores,5723,396140,n
Information,5723,284312,n
intromisión,5722,214302,n
Gortari,5720,6414,n
capillas,5720,790,n
Latino,5721,512,n
rusos,5720,400,n
Porvenir,5716,94824,n
Sindical,5715,02175,n
life,5715,58,n
ESTUDIO,5714,011,n
Cuento,5715,721,n
parcialidad,5713,940511,n
during,5712,1426,n
boletín,5713,9512,n
novelistas,5713,285010,n
cúspide,5712,7091,n
Yrigoyen,5711,462,n
arrastre,5711,4014,n
repartición,5710,494102,n
Mozart,5709,3041,n
Imágenes,5708,3620,n
sudeste,5708,0101,n
embarque,5707,3947,n
antítesis,5707,21100,n
Wright,5704,461,n
traidores,5707,14140,n
aplauso,5702,950,n
some,5701,03,n
jinetes,5703,6210,n
Padrón,5697,9142,n
criminales,5698,743250,n
Siria,5697,04,n
mata,5697,31,s
antecesores,5696,210040,n
í,5696,,n
loca,5695,57,n
TRIBUNAL,5695,14925,n
Working,5694,4726,n
Campbell,5694,7399,n
Faustino,5692,8012,n
adulterio,5694,1514,n
coyunturas,5692,72140,n
Pagos,5691,960,n
pts,5691,910,n
Rentas,5685,4210,n
restante,5686,40121,n
reverencia,5682,48420,n
señoríos,5683,0240,n
habilitación,5679,95102,n
Duración,5679,1402,n
antagonismo,5677,216203,n
Pérdida,5675,9411,n
afluencia,5679,8520,n
suplente,5674,09521,n
faenas,5674,820,n
determinismo,5672,1143203,n
Compendio,5672,73921,s
Escobedo,5671,0791,n
Pinos,5671,920,n
PROVINCIA,5670,94820,n
EP,5670,9,n
ms,5670,30,n
fatalidad,5670,81511,n
Galileo,5667,655,n
Referencia,5668,48420,n
Bonos,5669,920,n
improvisación,5667,3948002,n
invocación,5666,28702,n
Darwin,5666,142,n
reclusión,5665,47502,n
irrigación,5665,4602,n
Baeza,5664,90,n
Book,5664,97,n
periodicidad,5662,941011,n
chimenea,5664,632,s
OMS,5661,30,n
Severo,5658,084,n
aquello,5659,7,n
pronósticos,5659,9420170,n
MORALES,5658,3450,n
célebre,5658,0594,n
Riego,5657,46,n
Cartera,5656,7414,s
clientelismo,5656,7521503,n
our,5656,4,n
arrendatarios,5651,421140,n
bellas,5650,90,n
Dn,5650,12,n
filial,5648,855,n
Emergencia,5648,34620,n
antelación,5647,21502,n
Gardel,5647,6415,n
progenitores,5647,9462140,n
físicos,5646,8070,n
disfraz,5646,10840,s
subsistemas,5646,0900130,n
campeón,5644,7392,n
demas,5642,130,n
riendas,5641,4210,n
boga,5643,96,n
peón,5640,92,s
paga,5638,96,n
Oficinas,5636,8020,n
billete,5636,91,s
horrores,5630,440,n
Venustiano,5630,82012,n
finalización,5629,825002,n
Escala,5629,075,s
Intendente,5629,212121,n
reproche,5628,4946,n
Virreinato,5629,8421,n
Graham,5627,643,n
discordia,5627,10741,n
Xochimilco,5627,06357,n
afines,5626,820,n
Obispos,5626,9090,n
semblante,5625,039521,n
Reyna,5625,42,n
estereotipo,5622,01419,n
máximas,5622,3630,n
presunto,5622,94021,s
Conservador,5622,7204814,n
providencias,5621,9481200,n
camaradas,5621,73410,n
Mier,5647,34,n
Environmental,5620,28423215,n
dietas,5619,110,n
muger,5618,364,n
Demanda,5618,1321,n
intelectualidad,5617,21571511,n
Conference,5614,728420,n
Zeus,5617,00,n
Robledo,5614,4951,n
potenciales,5614,912050,n
distribuidores,5614,10149140,n
sacerdocio,5613,00410,n
proclama,5613,94753,n
Entrada,5612,2141,n
Hopkins,5612,9720,n
envases,5611,2800,n
adeptos,5611,1910,n
clan,5611,752,n
veto,5610,81,n
maquiladoras,5610,375140,n
odios,5610,10,n
Puntos,5610,9210,n
abertura,5608,9414,n
promociones,5607,943020,n
Casos,5610,700,n
Cornejo,5607,7426,s
huésped,5606,091,n
sectas,5606,0710,n
Categoría,5606,7164,n
padrino,5606,9142,n
rejas,5606,460,n
cejas,5605,060,n
sucesivos,5605,00080,n
nicho,5605,26,s
suplementos,5605,0953210,n
ficciones,5604,87020,n
Michigan,5604,3662,n
cautiverio,5602,7184,n
Mejoramiento,5602,364321,n
tazas,5601,100,n
homo,5599,3,n
contratistas,5599,72141010,n
Verbo,5599,849,n
llanos,5598,20,n
disturbios,5598,101490,n
magnitudes,5597,362110,n
VENEZUELA,5596,8205,n
Ordenanza,5595,41220,n
Fajardo,5594,8641,n
Illinois,5591,20,n
patrocinio,5594,91402,n
transiciones,5591,1420020,n
Pichincha,5590,9626,n
Valera,5591,854,n
conservadurismo,5589,720481403,n
AMPARO,5588,394,n
collar,5588,74,s
razon,5588,402,n
Anagrama,5587,2643,n
confusiones,5587,728020,n
ítem,5587,13,n
agujeros,5585,6640,n
Plutarco,5586,95147,n
cajones,5584,7620,n
Anne,5584,22,n
Colosio,5583,750,n
Breve,5583,948,n
cuernos,5582,7420,n
narices,5581,2400,n
marihuana,5581,342,s
CEE,5578,0,n
incompatibilidad,5583,273919511,n
Zúñiga,5573,026,n
Especiales,5574,09050,n
mestizo,5574,3010,n
Wilde,5572,51,n
Dewey,5572,1,n
cinismo,5570,0203,n
Ca,5571,7,n
prior,5570,944,n
vacuna,5569,872,n
macro,5569,374,n
Totales,5568,1150,n
Jersey,5570,640,s
Laredo,5568,541,n
ingesta,5565,2601,n
Gallimard,5567,6341,n
Rossi,5568,400,n
armario,5565,434,s
frustraciones,5563,84014020,n
PEMEX,5564,930,n
Bolonia,5563,952,n
Solar,5563,054,n
Medicine,5563,3102,n
pereza,5562,940,n
calzada,5562,7501,n
chistes,5559,6010,n
Valoración,5561,85402,n
Expresión,5561,09402,n
Productores,5560,9417140,n
venezolano,5558,82052,n
agostadero,5558,60114,n
casación,5558,7002,n
Puedes,5557,910,n
Tony,5558,12,n
place,5555,950,n
tórax,5554,140,s
CNT,5552,721,n
Monto,5553,321,n
africanos,5551,84720,n
conmemoración,5551,7233402,n
Velásquez,5548,85070,n
agendas,5549,6210,n
compensaciones,5547,73920020,n
fideicomiso,5547,81730,n
averiguación,5546,84602,n
Herrero,5544,44,n
procuradores,5546,9474140,n
Philosophy,5543,9509,n
modales,5544,3150,n
traidor,5542,1414,n
number,5542,2394,n
Televisa,5542,1580,n
Tamaño,5541,132,n
Osear,5541,04,n
Ecuatoriana,5540,7142,n
®,5536,,Error
Español,5538,0925,n
Cargos,5537,7460,n
Administrador,5538,13201414,n
correlaciones,5535,745020,n
clamor,5535,7534,n
Singapur,5533,02694,n
incertidumbres,5534,204113940,n
Jun.,5531,62,Error
analysis,5533,2500,n
Oliveira,5532,584,n
Acceso,5532,700,n
malla,5530,3,s
Transformación,5530,142084302,n
Médicos,5528,3170,n
traslación,5529,140502,n
Nacionalista,5528,202501,n
Psychiatry,5528,90614,n
MAR,5527,34,n
fisiología,5525,8056,n
Experiencia,5524,09420,n
Is,5526,0,n
REGIDOR,5523,4614,n
imperativos,5523,394180,n
cuestionamientos,5522,70123210,n
Hinojosa,5521,260,n
familiaridad,5522,835411,n
BM,5521,93,n
INDICE,5520,210,n
ZONA,5519,02,n
Provinciales,5519,9482050,n
escolta,5518,0751,n
DIA,5518,1,n
Catedrático,5517,711417,n
insurgentes,5513,2046210,n
fósforo,5516,8084,s
EU,5515,,n
nichos,5511,260,s
animación,5512,2302,n
Noé,5510,2,n
diferencial,5512,184205,n
Early,5510,45,n
prostituta,5509,940111,n
inflamación,5508,285302,n
infarto,5507,2841,n
Apóstol,5506,9015,n
privacidad,5507,948011,n
mandamientos,5505,3213210,n
lino,5505,52,s
cementerios,5500,032140,n
Iztapalapa,5504,01959,n
FIN,5499,82,n
CV,5504,79,n
manantiales,5495,322150,n
catástrofes,5495,7101480,n
about,5495,91,n
lineas,5494,520,n
sirvientes,5494,048210,n
Cundinamarca,5493,7212347,n
Rights,5493,4610,n
timidez,5490,1310,n
mosca,5489,307,s
hospitalidad,5489,091511,n
Constantinopla,5487,720121295,n
LOPEZ,5486,590,n
artefacto,5488,41871,s
Cifras,5487,0840,n
Bachillerato,5486,9641,n
pronunciación,5486,9422002,n
Re,5485,4,n
colación,5485,7502,n
Cualquiera,5485,7574,n
recompensas,5483,4739200,n
validación,5483,85102,n
configuraciones,5483,72864020,n
barca,5482,947,s
idoneidad,5481,1211,n
holandeses,5478,52100,n
Comisario,5479,7304,n
indigenismo,5476,216203,n
you,5475,,n
Vela,5474,85,s
Castellano,5474,7012,n
factibilidad,5473,8719511,n
NOVIEMBRE,5473,28394,n
etiquetas,5472,1710,n
Episcopal,5474,90795,n
Recomendaciones,5472,47321020,n
Essays,5469,000,n
ja,5471,6,n
Howard,5469,41,n
COMISIÓN,5468,7302,n
poemario,5468,934,s
concha,5466,726,s
Santamaría,5466,02134,n
prefecto,5466,94871,n
Arredondo,5465,4121,n
escándalos,5465,072150,n
sobrevivientes,5465,09488210,n
reliquias,5464,4570,s
Barthes,5464,9410,n
Cohen,5462,72,n
AM,5461,3,n
Villavicencio,5460,88020,n
Jovellanos,5457,6820,n
ELN,5458,52,n
Tendencias,5457,121200,n
desesperanza,5464,1009420,n
Benavente,5456,92821,n
Barca,5456,947,s
recomposición,5455,4739002,n
medianas,5455,3120,n
Tula,5455,15,n
Ejido,5454,61,n
Hamburgo,5453,3946,n
Conciliación,5452,720502,n
terminales,5455,143250,n
REGIMEN,5450,4632,n
señalamiento,5449,025321,n
Joyce,5448,60,n
prelados,5448,94510,n
convulsiones,5447,7285020,n
CU,5446,7,n
Galán,5443,652,n
garras,5445,640,n
predisposición,5446,94109002,n
compatibilidad,5442,73919511,n
Indiana,5440,212,n
amado,5440,31,n
Sena,5439,02,n
virreyes,5438,840,n
Pons,5437,920,n
Rene,5435,42,n
INI,5435,2,n
tertulias,5433,14150,n
Papá,5432,99,n
Child,5431,651,n
Vaca,5430,87,s
guardianes,5429,64120,n
purificación,5429,948702,n
afinidades,5428,82110,n
sinnúmero,5428,02234,n
feto,5428,81,n
levantamientos,5427,58213210,n
docenas,5428,1020,n
Sindicatos,5427,021710,n
credencial,5427,741205,s
mu,5425,3,n
Jehová,5424,68,n
beneplácito,5423,929501,n
Lira,5423,54,s
Valles,5423,80,n
Culturas,5422,75140,n
Premios,5422,9430,n
Babilonia,5422,9952,n
Milano,5422,352,n
zinc,5422,027,s
Some,5421,03,n
Publications,5422,9957120,n
Meléndez,5421,35210,n
bodegas,5420,9160,s
UNIDOS,5419,210,n
Factor,5419,8714,n
escolarización,5419,0754002,n
MADRID,5418,3141,n
Madres,5418,3140,n
ml,5417,35,n
comunas,5417,7320,n
Hamlet,5418,351,n
asedio,5417,01,n
Chuquisaca,5417,6707,n
Barroco,5416,947,n
Remitida,5415,4311,n
tradicional,5411,141025,n
tentaciones,5411,121020,n
when,5411,2,n
Alcaldes,5411,57510,n
facción,5409,8702,n
ao,5410,,n
susodicho,5409,0016,n
sonetos,5408,0210,n
Camargo,5407,7346,n
Agrupación,5406,64902,n
Torreón,5408,142,s
exenciones,5405,02020,n
diversiones,5403,184020,n
pulpa,5404,959,s
porfiriato,5402,94841,n
multinacionales,5400,35120250,n
revolucionario,5398,485024,n
Land,5399,521,n
Juego,5398,66,n
Ernst,5398,4201,n
manifestantes,5398,32801210,n
contratista,5398,7214101,n
Buda,5398,91,n
Violeta,5398,851,n
Roland,5395,4521,n
Fideicomiso,5397,81730,n
Santísimo,5395,02103,n
like,5396,57,n
homosexuales,5395,30050,n
DR,5393,14,n
Bancomer,5392,92734,n
Enseguida,5394,2061,n
made,5392,31,n
Terrazas,5392,1400,n
Kg,5390,76,n
Filadelfia,5391,85158,n
Fuero,5390,84,n
derrotas,5389,1410,n
Novedades,5389,28110,n
etnicidad,5388,12011,n
Orleans,5388,4520,n
Kosovo,5387,708,n
entredicho,5386,21416,n
Adams,5386,130,n
Congresos,5385,726400,n
ING,5385,26,n
esmero,5385,034,n
ANÁLISIS,5382,2500,n
fragata,5384,8461,n
Congo,5381,726,n
JA,5380,6,n
envíos,5380,280,n
vehemencia,5379,8320,n
brujería,5380,9464,n
Seix,5375,00,n
culture,5375,7514,n
rebaja,5375,496,n
Gaitán,5373,612,n
Falcón,5373,8572,n
Mt,5372,31,n
Caldas,5372,7510,n
ilegalidad,5372,56511,n
lobos,5371,590,n
POLITICA,5370,9517,n
